	gene	pval	qval	log2fc	mean	zero_mean	zero_variance
2618	timm8b	0.15127486498618253	0.8250972063185716	1.2237312485543477	0.06516342701081222	False	False
2619	pcsk5a			0.0	0.0	True	True
2620	si:dkey-96l17.6			0.0	0.0	True	True
2621	tctn2	0.38678940539676054	0.8250972063185716	-1068.1304645157247	0.014405707799317252	False	False
2622	secisbp2	0.6679128344611995	0.8250972063185716	-1066.2550775685609	0.00392633070977627	False	False
2623	ywhag1	0.7175982119971775	0.8547332885742625	-0.06127351051777034	0.6025108437479277	False	False
2624	si:ch1073-475a24.1			0.0	0.0	True	True
2625	slc6a4b			0.0	0.0	True	True
2626	rnf215	0.09130517163841753	0.8227364066930261	1.497187914628602	0.026148295201187433	False	False
2627	edf1	0.800325250319685	0.8958232551541411	0.34472662061706005	0.09305270346308278	False	False
2628	gfm2	0.7936442571749948	0.8958232551541411	0.5262583556248738	0.0151039642474738	False	False
2629	ptar1			0.0	0.0	True	True
2630	mrps31	0.1356194429268631	0.8250972063185716	1.2580705884019696	0.04602950870663704	False	False
2631	hexb	0.5513766031887861	0.8250972063185716	0.6677955549964855	0.04706593647864947	False	False
2632	CT033825.1	0.02106081028966778	0.3516735380931133	1068.1175005893092	0.002674000843623538	False	False
2633	whrnb	0.11588411176754844	0.8250972063185716	-1069.816467891252	0.04635239622475188	False	False
2634	FP102192.2	0.06064236341140304	0.6602566568615998	2.1407176245346866	0.012890784626900742	False	False
2635	stxbp1b	0.7910429341650014	0.8958232551541411	0.8859463323712492	0.015345491479126677	False	False
2636	tesca			0.0	0.0	True	True
2637	trpv1			0.0	0.0	True	True
2638	si:ch211-139a5.9			0.0	0.0	True	True
2639	slc25a15b	0.6146589690729404	0.8250972063185716	1.052076863595617	0.01377712736935936	False	False
2640	las1l	0.016902231577254186	0.3516735380931133	1.6183218872059548	0.05387090855828692	False	False
2641	hspb1	0.6679128344611995	0.8250972063185716	-1066.0424193665613	0.003388210462945397	False	False
2642	si:ch1073-363c19.3	0.6679128344611995	0.8250972063185716	-1066.0920744716339	0.0035068569870969723	False	False
2643	imp4	0.40222655622650616	0.8250972063185716	1.525326503126927	0.01059106715146161	False	False
2644	apba1a	0.4117810439584434	0.8250972063185716	-0.69557089286114	0.09411580150816665	False	False
2645	mef2cb	0.29890048409713454	0.8250972063185716	-1.35356866029748	0.09639932877487606	False	False
2646	pex12	0.6679128344611995	0.8250972063185716	-1066.0945545385068	0.003512890638964984	False	False
2647	rnft2	0.4735685875364807	0.8250972063185716	0.6243306294078058	0.040719042058180714	False	False
2648	ENSDARG00000078315	0.9613891478063775	0.9772425288325371	-0.19531947565281338	0.0435951622854535	False	False
2649	spef2	0.6679128344611995	0.8250972063185716	-1066.2733694860883	0.003976429551993133	False	False
2650	zbtb44	0.45419064168464385	0.8250972063185716	-1067.6545344228916	0.010357748645527699	False	False
2651	tmc2b			0.0	0.0	True	True
2652	drll.3			0.0	0.0	True	True
2653	ank1a	0.2523026822275811	0.8250972063185716	0.7946215781609745	0.08697569603292049	False	False
2654	malt1			0.0	0.0	True	True
2655	myhz1.1	0.6679128344611995	0.8250972063185716	-1066.340521266965	0.004165891868372758	False	False
2656	sec14l8	0.6679128344611995	0.8250972063185716	-1066.090837682245	0.0035038519272547527	False	False
2657	castor1			0.0	0.0	True	True
2658	ank1a-1	0.2508348663254304	0.8250972063185716	-1068.9425399193972	0.025292610537531606	False	False
2659	si:zfos-375h5.1	0.22854786280568629	0.8250972063185716	-1.147204673317618	0.09519191857412028	False	False
2660	fam189a2	0.45419064168464385	0.8250972063185716	-1067.7625228591924	0.01116279954926222	False	False
2661	brd3b	0.046350042063241184	0.5983475203378112	0.5744057353013555	0.4398411953073143	False	False
2662	mpdu1a	0.6679128344611995	0.8250972063185716	-1066.2645568525863	0.00395221375848776	False	False
2663	pxmp2			0.0	0.0	True	True
2664	fam222ba	0.21920453657421135	0.8250972063185716	-1069.1326950457983	0.028855994967194414	False	False
2665	adamts15a	0.45419064168464385	0.8250972063185716	-1067.6516115648847	0.010336785391995118	False	False
2666	prune2	0.05950272489151046	0.6602566568615998	-1.9449649134816145	0.1297954014197135	False	False
2667	pip5kl1			0.0	0.0	True	True
2668	fbp1a			0.0	0.0	True	True
2669	ctsla	0.2488184559632679	0.8250972063185716	0.49585053764615294	0.2484045608380531	False	False
2670	sik2a	0.28814941975979547	0.8250972063185716	-1068.4829152679865	0.018392164806933724	False	False
2671	msna	0.28814941975979547	0.8250972063185716	-1068.6731594873443	0.020984666250819857	False	False
2672	usp30			0.0	0.0	True	True
2673	mblac2	0.6679128344611995	0.8250972063185716	-1066.303932607396	0.0040615678155495796	False	False
2674	hira	0.7167356825265034	0.854182708227656	0.4736472788862934	0.033674495629404146	False	False
2675	eral1			0.0	0.0	True	True
2676	mrpl1	0.7962478779060858	0.8958232551541411	0.5054843186045835	0.017545067739707453	False	False
2677	araf	0.6537910525559476	0.8250972063185716	-0.34324428834579584	0.06010250034850647	False	False
2678	lysmd3	0.28814941975979547	0.8250972063185716	-1068.653850310523	0.02070567652644444	False	False
2679	polr3g	0.6093675992386551	0.8250972063185716	1.2021661563212696	0.01065438759189983	False	False
2680	sub1b	0.851533847883957	0.9267376691590758	0.3314733248155397	0.09994862656861503	False	False
2681	si:ch211-230g14.6			0.0	0.0	True	True
2682	cnnm4b	0.28814941975979547	0.8250972063185716	-1068.6557031109094	0.020732285150816085	False	False
2683	dpm2	0.10250195505452908	0.8250972063185716	-1069.735773020848	0.043830922754949014	False	False
2684	rpain	0.6679128344611995	0.8250972063185716	-1066.3047795214331	0.004063952802354661	False	False
2685	rxrab	0.6679128344611995	0.8250972063185716	-1065.9701619884445	0.0032226915550462912	False	False
2686	sox19a	0.18392315355494082	0.8250972063185716	2.4936885855412596	0.0076903237083566535	False	False
2687	svopa	0.4071335735721767	0.8250972063185716	1.2403503275988979	0.011602471673296475	False	False
2688	emb	0.6093675992386551	0.8250972063185716	1.0488639007251759	0.014159351129938217	False	False
2689	stk36			0.0	0.0	True	True
2690	noxa1	0.6679128344611995	0.8250972063185716	-1066.0593921599962	0.0034283069505347307	False	False
2691	senp3a	0.09419529467459388	0.8250972063185716	1.2446067482118808	0.03951000621534669	False	False
2692	eif4a1b	0.9194621660917076	0.9668344556649671	-0.015305089421430908	0.39259368810797585	False	False
2693	ap2b1	0.3917679225574946	0.8250972063185716	0.2799935402948973	0.34699392756153363	False	False
2694	lifra	0.7274979979364549	0.8596128562655706	-0.14692843372438597	0.03329228832857844	False	False
2695	dlb	0.45419064168464385	0.8250972063185716	-1067.6101035277673	0.010043621449047808	False	False
2696	dab2			0.0	0.0	True	True
2697	mrps30	0.06034351891032462	0.6602566568615998	1.5850586837826088	0.03718180999936554	False	False
2698	dpp7	0.6679128344611995	0.8250972063185716	-1065.921168111734	0.0031150865275285044	False	False
2699	olfm1a	0.6302914044899812	0.8250972063185716	0.3081159409288009	0.09133261978748894	False	False
2700	fam102ab	0.04856031025227539	0.6154096046093113	2.1818545555773006	0.021621286506229305	False	False
2701	nlgn3b	0.41188756572338625	0.8250972063185716	0.3515200618859158	0.3267751093263979	False	False
2702	tbx16l	0.6679128344611995	0.8250972063185716	-1065.954523106982	0.003187946089899834	False	False
2703	zfand5a	0.7827527102214271	0.8958232551541411	-0.07810797352304633	0.2259676824381322	False	False
2704	layna			0.0	0.0	True	True
2705	ckap2l	0.6679128344611995	0.8250972063185716	-1065.5826428840808	0.0024635640997567377	False	False
2706	lrrc74b			0.0	0.0	True	True
2707	dao.2			0.0	0.0	True	True
2708	znhit3	0.6679128344611995	0.8250972063185716	-1066.2757938766758	0.003983117398564462	False	False
2709	c1qbp	0.7030653988629367	0.8496355471030292	-0.5474050301021743	0.05965913439729086	False	False
2710	purba	0.1187182720176312	0.8250972063185716	-0.9198950989742622	0.22766873669722443	False	False
2711	adgrv1	0.6108132600694817	0.8250972063185716	-1.0059663841913074	0.036256156869447276	False	False
2712	atf5a	0.0038361325336350354	0.26097583055149853	1.6476472578467412	0.11317272780690502	False	False
2713	hint2	0.3430953435250973	0.8250972063185716	-1.0202954498518921	0.08098018184222475	False	False
2714	si:dkey-27p23.3			0.0	0.0	True	True
2715	gnaq	0.6120107539676574	0.8250972063185716	1.0128314394064495	0.013435810385335784	False	False
2716	gria3a	0.82983705582047	0.9120931148758572	-0.10193576993624359	0.13094184939099274	False	False
2717	slc25a25b	0.5419961310840583	0.8250972063185716	-1066.9460385769933	0.006338505423148718	False	False
2718	hip1rb	0.37020740755507764	0.8250972063185716	-1.340911315847104	0.04907485743823611	False	False
2719	h2az2a	0.20781862882759794	0.8250972063185716	0.5657298855658891	0.1487177642897814	False	False
2720	npr3	0.40467561663779716	0.8250972063185716	1.3116674516127629	0.010387874529051846	False	False
2721	fras1	0.14870408531221233	0.8250972063185716	-1069.5644855026808	0.038924042038384454	False	False
2722	nos1	0.07990655792924697	0.7768749329186253	-2.302764254177642	0.10392422481492386	False	False
2723	taf6	0.633756780987284	0.8250972063185716	0.38016300267933	0.11542775031225182	False	False
2724	ENSDARG00000076888	0.8067199636419627	0.8968416081702948	-0.22891134051762604	0.028432407954245273	False	False
2725	ksr2	0.38682276824736794	0.8250972063185716	-0.4810717468397641	0.25436379336362347	False	False
2726	ppp1r14aa	0.5419961310840583	0.8250972063185716	-1067.154450084415	0.007323606162036888	False	False
2727	CU928129.2			0.0	0.0	True	True
2728	zgc:171242	0.38678940539676054	0.8250972063185716	-1068.0105981043785	0.013257181928563346	False	False
2729	rictora	0.2257750718683591	0.8250972063185716	-1.2148907688041422	0.1227718034020749	False	False
2730	zgc:65851	0.13751554158047402	0.8250972063185716	1.7770762667426088	0.018104182068253413	False	False
2731	fdx1b			0.0	0.0	True	True
2732	mat2ab	0.45419064168464385	0.8250972063185716	-1067.6251778510257	0.010149114659191485	False	False
2733	man1b1b	0.8067199636419627	0.8968416081702948	-0.14797079587331222	0.028703661206266516	False	False
2734	arid3c			0.0	0.0	True	True
2735	phldb1a	0.5419961310840583	0.8250972063185716	-1067.170892977181	0.007407553304901502	False	False
2736	mxd1	0.47860157254806734	0.8250972063185716	-0.4784178176904076	0.1254549456149626	False	False
2737	snrnp27	0.16615526209955578	0.8250972063185716	0.9322949733720064	0.09694829832542744	False	False
2738	ENSDARG00000062538	0.11588411176754844	0.8250972063185716	-1069.7702741195096	0.04489174417752788	False	False
2739	hnrpkl	0.0906346925957485	0.8227364066930261	-0.8214569251979258	0.3475498341034142	False	False
2740	sat2b	0.04888704335161757	0.6154096046093113	1.9231861851130772	0.024062806502781777	False	False
2741	aacs	0.7988537687006926	0.8958232551541411	0.2327145508758463	0.01628111392791052	False	False
2742	inpp5jb	0.9340893417875948	0.9723247550019716	0.1554772017946532	0.06983796482591471	False	False
2743	si:dkeyp-20g2.3			0.0	0.0	True	True
2744	si:dkeyp-20g2.1	0.6679128344611995	0.8250972063185716	-1066.1033023774578	0.003534255900633597	False	False
2745	sympk	0.19215476243118357	0.8250972063185716	-1069.2135660085412	0.030519726621025384	False	False
2746	arhgap20b			0.0	0.0	True	True
2747	lix1	0.6679128344611995	0.8250972063185716	-1066.0057139720475	0.0033030941627602843	False	False
2748	gda	0.18392315355494082	0.8250972063185716	3.1624819635249497	0.006298527816522595	False	False
2749	enc1	0.18805455317508613	0.8250972063185716	-0.5546633257642288	0.35423310372891575	False	False
2750	bri3bp	0.7060678624608393	0.8496355471030292	-0.4581882001405665	0.034278722206547096	False	False
2751	mark4a	0.6209223759723245	0.8250972063185716	-0.5356620882029421	0.032853052449324495	False	False
2752	pias2	0.5547266155550883	0.8250972063185716	0.5239057477964387	0.10905084651684073	False	False
2753	ENSDARG00000058120			0.0	0.0	True	True
2754	c9			0.0	0.0	True	True
2755	uap1l1			0.0	0.0	True	True
2756	zgc:153352			0.0	0.0	True	True
2757	zdhhc12b	0.6679128344611995	0.8250972063185716	-1066.0570277506883	0.0034226929559404303	False	False
2758	lrrc8ab	0.17088559373878132	0.8250972063185716	-1.6958104849812088	0.10272565611289361	False	False
2759	kank1a	0.6679128344611995	0.8250972063185716	-1066.1994521902463	0.003777826158904735	False	False
2760	add2	0.6816511787893385	0.8380315869047238	-0.06695934881830096	0.6237096829015368	False	False
2761	zgc:64051			0.0	0.0	True	True
2762	phf23a	0.3487889523638872	0.8250972063185716	1.374260943876692	0.021185351630215454	False	False
2763	mn1b	0.7725945023418004	0.8958232551541411	-0.31380366631194684	0.07375796124420865	False	False
2764	ppil3	0.6679128344611995	0.8250972063185716	-1066.2016196239267	0.003783506043613039	False	False
2765	cldn15b			0.0	0.0	True	True
2766	scn4bb			0.0	0.0	True	True
2767	naa38	0.21081525877624807	0.8250972063185716	1.3207147939851192	0.03562960191150752	False	False
2768	pigw	0.40222655622650616	0.8250972063185716	1.5701672463713057	0.011126269922375842	False	False
2769	stag2a	0.03563855947431943	0.5013200840966708	1.3588887881470813	0.0788544126785014	False	False
2770	paip1	0.0879512274970925	0.8227364066930261	1.2386685476447743	0.0502876614224273	False	False
2771	arcn1a	0.8513952081043598	0.9266743115251687	-0.08736253896154188	0.0740655846842686	False	False
2772	selenom	0.966422148689818	0.9797402437100061	0.014429670715287236	0.04021142203417007	False	False
2773	drd2b	0.22464574715638308	0.8250972063185716	-1.9175813378954445	0.06979543829926982	False	False
2774	kat5b	0.46162796279744855	0.8250972063185716	-0.5732435427622241	0.09358993422020283	False	False
2775	arhgef28a			0.0	0.0	True	True
2776	ntrk2b	0.7915289596941824	0.8958232551541411	-0.12269864021279836	0.10355018482981722	False	False
2777	zgc:101858	0.38678940539676054	0.8250972063185716	-1068.1096054387267	0.014198922658203723	False	False
2778	mpzl2b			0.0	0.0	True	True
2779	si:dkey-27p18.3			0.0	0.0	True	True
2780	smtnb	0.02106081028966778	0.3516735380931133	1068.4195674114203	0.0032968008545813735	False	False
2781	htra4			0.0	0.0	True	True
2782	pkn3	0.5419961310840583	0.8250972063185716	-1067.2112248330618	0.007617560001946117	False	False
2783	atp6v1aa	0.41610357786359853	0.8250972063185716	-0.3889829789269379	0.23828897182669986	False	False
2784	adamts12			0.0	0.0	True	True
2785	rfc5	0.2508348663254304	0.8250972063185716	-1068.7572712750505	0.02224447895531301	False	False
2786	nrgna	0.6405294163104847	0.8250972063185716	-0.5663651381471667	0.05897975833613849	False	False
2787	poli	0.6679128344611995	0.8250972063185716	-1066.2140347666602	0.0038162055814993886	False	False
2788	wsb2	0.21920453657421135	0.8250972063185716	-1068.9828667070994	0.026009573418498855	False	False
2789	CU929418.1	0.7922601742687937	0.8958232551541411	-0.6717461790794939	0.02794986715430422	False	False
2790	ENSDARG00000035570	0.33269756434231157	0.8250972063185716	-1068.4652847753139	0.018168770650654663	False	False
2791	ccdc15	0.6679128344611995	0.8250972063185716	-1066.3098840282048	0.004078357244122502	False	False
2792	ggnbp2	0.7239421528524865	0.8570578732661108	-0.09925216391206815	0.09745464279777556	False	False
2793	kcmf1	0.2785615395101009	0.8250972063185716	-1.0610372883982915	0.07995078108683534	False	False
2794	arrdc3a	0.05781458864466694	0.6602566568615998	0.6969076862284096	0.35879189454642507	False	False
2795	camk4	0.622614269004793	0.8250972063185716	-0.26539047080784367	0.030785600551300578	False	False
2796	pafah1b2	0.18392315355494082	0.8250972063185716	2.6307961699890825	0.007718732142348266	False	False
2797	anxa3a			0.0	0.0	True	True
2798	ckma			0.0	0.0	True	True
2799	acsl4b	0.2895540272945374	0.8250972063185716	1.0465577688647978	0.03770558075118294	False	False
2800	stip1	0.5790983915206388	0.8250972063185716	-0.41757240529699247	0.15232731458131832	False	False
2801	dmrt1			0.0	0.0	True	True
2802	ENSDARG00000028949	0.37455883847476834	0.8250972063185716	-1.0813276573425619	0.045821324271879404	False	False
2803	cwc15	0.6679128344611995	0.8250972063185716	-1065.8290427119284	0.0029223861826892907	False	False
2804	sptbn4a	0.10473130063301567	0.8250972063185716	-1.7993987632835655	0.1196469160765205	False	False
2805	npffr1l2	0.4761007528159019	0.8250972063185716	0.6659456993200513	0.030971645588369526	False	False
2806	fermt3a			0.0	0.0	True	True
2807	gas1b			0.0	0.0	True	True
2808	iscub	0.007833347914751317	0.3516735380931133	2.210748750517731	0.026962860013436223	False	False
2809	tet3	0.689801785555108	0.8453453254351814	-0.059800015998733726	1.0194941055954565	False	False
2810	eef2l2	0.2829151022767147	0.8250972063185716	-0.5728964176440429	0.20135810760722403	False	False
2811	cacna1ba	0.9949974951039614	0.996998361124354	-0.04529986230003249	0.20619833647223657	False	False
2812	si:ch211-137i24.12	0.6679128344611995	0.8250972063185716	-1065.7986053855552	0.002861376839660527	False	False
2813	fbxw2	0.6929896612203174	0.8473609067331301	-1.3397659235995358	0.028431577874994	False	False
2814	abhd17b	0.38152553121124233	0.8250972063185716	-1.0452802010184281	0.06561954064481215	False	False
2815	pgam5	0.24459953755079988	0.8250972063185716	0.9154848226687834	0.0493923339824127	False	False
2816	AL928901.1			0.0	0.0	True	True
2817	rsph4a			0.0	0.0	True	True
2818	unc5db	0.8446203717395899	0.9216989970900787	0.05460125738611217	0.0812822221605866	False	False
2819	apoa1a	0.6679128344611995	0.8250972063185716	-1065.8455832715024	0.0029560842695652376	False	False
2820	CR450749.3	0.6679128344611995	0.8250972063185716	-1066.2023437206153	0.003785405483030406	False	False
2821	si:dkey-98f17.5	0.18392315355494082	0.8250972063185716	2.7242557100822498	0.0071336375549435616	False	False
2822	arhgef12b	0.11588411176754844	0.8250972063185716	-1069.8452649185579	0.04728691257403548	False	False
2823	zdhhc23a			0.0	0.0	True	True
2824	ankra2	0.0339496090256613	0.4905161120091756	1.8862832113691972	0.031047740790211123	False	False
2825	cemip2	0.6679128344611995	0.8250972063185716	-1065.8334811754187	0.0029313907727333416	False	False
2826	ncs1a	0.9146939639809181	0.9668344556649671	-0.25276612186725467	0.021646329379335187	False	False
2827	si:dkey-172m14.2	0.5419961310840583	0.8250972063185716	-1067.0675180640314	0.0068953423843871086	False	False
2828	nccrp1	0.02106081028966778	0.3516735380931133	1068.4801525386815	0.0034381961897117772	False	False
2829	si:dkey-111e8.1	0.38678940539676054	0.8250972063185716	-1067.9907172754667	0.01307574644000033	False	False
2830	si:ch211-139a5.1	0.6679128344611995	0.8250972063185716	-1066.1191927047007	0.0035733985503821216	False	False
2831	glra4b			0.0	0.0	True	True
2832	tmem119b			0.0	0.0	True	True
2833	rpl36a	0.005893496347434818	0.34472683669760457	0.5086170775521438	0.9207917623559143	False	False
2834	hmbsa			0.0	0.0	True	True
2835	ap3m2	0.9731404345628023	0.9835031999870562	0.07327956106264329	0.08124490705700732	False	False
2836	bmp2k	0.45419064168464385	0.8250972063185716	-1067.7419568641128	0.011004799762319144	False	False
2837	arhgef15	0.02106081028966778	0.3516735380931133	1068.4401668363107	0.0033442116762793764	False	False
2838	wdr36	0.28814941975979547	0.8250972063185716	-1068.6904117498061	0.021237114809749876	False	False
2839	dmrt3a			0.0	0.0	True	True
2840	dmrt2a			0.0	0.0	True	True
2841	dhrs11a	0.5574956948745944	0.8250972063185716	0.5580790363386895	0.04998169767840245	False	False
2842	napaa	0.055607715858402185	0.6602566568615998	1.7526399780140505	0.050713070595460666	False	False
2843	lztr1	0.22843684267433118	0.8250972063185716	-1.7544273542352606	0.06608594715114893	False	False
2844	coro1cb	0.16882203643611038	0.8250972063185716	0.6557963997335629	0.22624162301441605	False	False
2845	ier5l	0.16793584689378516	0.8250972063185716	0.43652421809603126	0.32066196906386746	False	False
2846	ssh1a	0.5419961310840583	0.8250972063185716	-1066.9376357615076	0.006301694812792237	False	False
2847	si:dkeyp-117b8.4	0.28814941975979547	0.8250972063185716	-1068.5662632410315	0.019486017571187314	False	False
2848	slc8a2a			0.0	0.0	True	True
2849	ankle2	0.37129231050566225	0.8250972063185716	-1.3064396373564473	0.04750550746284068	False	False
2850	kat6a	0.7452843753551297	0.8752372409245442	0.19406568620489734	0.11843983358888796	False	False
2851	rps6ka4	0.5419961310840583	0.8250972063185716	-1066.8845796145608	0.0060741550701738055	False	False
2852	fancg	0.5419961310840583	0.8250972063185716	-1067.0664260933663	0.006890125299289066	False	False
2853	znf703	0.4747415670758729	0.8250972063185716	-1.117456922704446	0.03668533125828405	False	False
2854	ptpa	0.9171783088876715	0.9668344556649671	0.5117045564642851	0.03798844528337238	False	False
2855	smarca2	0.23227348322920616	0.8250972063185716	-1.4438450941337249	0.059125271897931646	False	False
2856	ptgs1			0.0	0.0	True	True
2857	fam76b	0.8827316908549021	0.9499544863788143	0.2560335374167235	0.08378389753677228	False	False
2858	tnksb	0.4110410115307662	0.8250972063185716	0.6019236373559205	0.11240399311027083	False	False
2859	coro1ca	0.13117662022658183	0.8250972063185716	-1069.7685463959103	0.04483801549599494	False	False
2860	trpm3	0.45419064168464385	0.8250972063185716	-1067.6509568426238	0.010332095427809102	False	False
2861	hdr	0.6679128344611995	0.8250972063185716	-1066.1262980073564	0.0035910410206095506	False	False
2862	CR751602.1	0.5335051838752431	0.8250972063185716	-1.3904192623881593	0.04143221955363152	False	False
2863	tlcd5b	0.6679128344611995	0.8250972063185716	-1066.0719295682356	0.0034582296907595153	False	False
2864	histh1l	0.1477619218486248	0.8250972063185716	0.41969273022335546	0.5408941540044359	False	False
2865	zgc:153409	0.05151617489772607	0.6321318348384185	0.4871414295623337	0.5941025797068173	False	False
2866	cyb561a3a			0.0	0.0	True	True
2867	flot2a	0.6170616790659789	0.8250972063185716	-0.16861180678919607	0.4631241023622259	False	False
2868	mcama	0.6432636528967762	0.8250972063185716	0.11400825885677365	0.3648111377887438	False	False
2869	btf3	0.0033010727962071236	0.23281648734717675	0.7181630071742591	0.5744451031763367	False	False
2870	slc25a46	0.14870408531221233	0.8250972063185716	-1069.3711522150572	0.03404229369387542	False	False
2871	znf541			0.0	0.0	True	True
2872	golga3	0.20529295577813234	0.8250972063185716	0.8762180592571694	0.07021922089762485	False	False
2873	tia1l	0.6471462298236909	0.8250972063185716	-0.5060414756486263	0.05301634350022498	False	False
2874	si:dkey-111e8.4			0.0	0.0	True	True
2875	nr2f1a	0.3557171794729691	0.8250972063185716	0.33731537887669016	0.31251489879009	False	False
2876	rom1a	0.6679128344611995	0.8250972063185716	-1065.9025745818813	0.00307519673095155	False	False
2877	si:dkey-111e8.5			0.0	0.0	True	True
2878	paqr3a	0.11994821849782818	0.8250972063185716	1.1513683088198847	0.0561474136221229	False	False
2879	pole			0.0	0.0	True	True
2880	vps33a	0.2508348663254304	0.8250972063185716	-1068.7550083690553	0.0222096152409441	False	False
2881	eif2b1	0.47114974152755296	0.8250972063185716	0.9932774745028682	0.025305077786185612	False	False
2882	rangrf	0.21920453657421135	0.8250972063185716	-1068.8903509377265	0.024394010575628736	False	False
2883	klf9	0.6985836796513301	0.8491247907162616	-0.7378712736354244	0.02736255290454307	False	False
2884	si:ch211-244o22.2	0.6679128344611995	0.8250972063185716	-1066.1844708681242	0.003738799209058775	False	False
2885	fam172a	0.26296572126671547	0.8250972063185716	-1.4409484749582508	0.06374739750003537	False	False
2886	h2ax	0.23581141743772638	0.8250972063185716	1.4475518412490893	0.019435624621389497	False	False
2887	kat5a	0.46602508824226985	0.8250972063185716	-0.8105779016191118	0.06817469358014962	False	False
2888	cdca5			0.0	0.0	True	True
2889	aifm1	0.24143173832320897	0.8250972063185716	0.9974535865113899	0.05035484322590755	False	False
2890	crata	0.3270347542586767	0.8250972063185716	-1.4705185281684534	0.05111077642234346	False	False
2891	si:ch73-280o22.2	0.71296454092207	0.852631706413982	-0.4179200791105372	0.05385742400899345	False	False
2892	rabep1	0.7613304323332057	0.8895601164952089	0.20153150463112626	0.11270397590838668	False	False
2893	ENSDARG00000035596	0.16262516534091231	0.8250972063185716	-1.699826025898366	0.06529200663445173	False	False
2894	ssh1b	0.6336643010781657	0.8250972063185716	-0.2849987884781559	0.1589203214653562	False	False
2895	si:dkey-201c13.2			0.0	0.0	True	True
2896	slf1	0.7936442571749948	0.8958232551541411	0.4919201378021959	0.018641449689905994	False	False
2897	fam219ab	0.0013866388577495668	0.14638857897571525	1.2724033082576094	0.16624401008968326	False	False
2898	si:ch211-283g2.3	0.1856869672160053	0.8250972063185716	2.2967864251390693	0.006978025578156584	False	False
2899	c2cd2l	0.38678940539676054	0.8250972063185716	-1068.0625160728673	0.013742953656427817	False	False
2900	gtf2h3	0.7936442571749948	0.8958232551541411	0.6163769674177038	0.017677845517671646	False	False
2901	tmem150ab	0.6674650172390528	0.8250972063185716	0.4313844453988264	0.070289795883562	False	False
2902	prdm8b	0.9471465265115615	0.9762522871138485	0.5413237180769143	0.023537872535456354	False	False
2903	slc25a35	0.6426095346286218	0.8250972063185716	0.5456804443327659	0.052544445545503304	False	False
2904	clip1a	0.9520569034784176	0.9762522871138485	0.2102107732527081	0.02164002293554762	False	False
2905	grsf1	0.18392315355494082	0.8250972063185716	2.4700156797818202	0.00807579581731795	False	False
2906	si:ch211-284e13.4	0.23459532390639437	0.8250972063185716	1.7786857766565112	0.018141821348740733	False	False
2907	foxd1			0.0	0.0	True	True
2908	si:ch211-284e13.5			0.0	0.0	True	True
2909	dgcr8	0.5167640789195724	0.8250972063185716	-0.3385495967898064	0.1450588070009471	False	False
2910	ranbp1	0.6845331965107277	0.8408994803733173	0.33060316215685887	0.08626488427566403	False	False
2911	fcho2	0.9771515135280668	0.9856780291624476	-0.10404633223052562	0.15903553597639292	False	False
2912	tmem141	0.40222655622650616	0.8250972063185716	2.6482355950905236	0.007383719213122939	False	False
2913	si:ch211-284e13.14			0.0	0.0	True	True
2914	si:ch211-284e13.6	0.3502603655034311	0.8250972063185716	1.0940078308878474	0.02375887740602709	False	False
2915	anxa1c			0.0	0.0	True	True
2916	fgf5			0.0	0.0	True	True
2917	akr1a1a	0.6679128344611995	0.8250972063185716	-1066.2864067416454	0.004012526352781245	False	False
2918	cert1a	0.6679128344611995	0.8250972063185716	-1066.2930264632942	0.00403097989893581	False	False
2919	selenow1	0.0006546942938489441	0.12729591829729048	1.429527878286342	0.17797442645202446	False	False
2920	srsf7a	0.013052346734214692	0.3516735380931133	1.0639050871900566	0.19856560581832594	False	False
2921	vcp	0.6757162224327605	0.8320576851125693	-0.2210457270060871	0.26477753789009545	False	False
2922	dpagt1			0.0	0.0	True	True
2923	fkbp6			0.0	0.0	True	True
2924	hinfp	0.45419064168464385	0.8250972063185716	-1067.4988774423123	0.009298394062391524	False	False
2925	slc4a4a	0.5419961310840583	0.8250972063185716	-1067.0213460119041	0.006678157586946736	False	False
2926	srrt	0.2529373777460546	0.8250972063185716	0.7171283168062681	0.08550192049828412	False	False
2927	sart3	0.18427418804538231	0.8250972063185716	-0.6621312171599141	0.2347646183723939	False	False
2928	dguok	0.6120107539676574	0.8250972063185716	0.8970351107376688	0.01425070166383424	False	False
2929	zcchc8	0.6524811023040236	0.8250972063185716	0.4135867937957386	0.04967547148793159	False	False
2930	trmt2a	0.6108133281245317	0.8250972063185716	-1.0302580293947277	0.030946278487254234	False	False
2931	ungb			0.0	0.0	True	True
2932	bmp3			0.0	0.0	True	True
2933	cfap299			0.0	0.0	True	True
2934	zmynd19	0.21968055270641274	0.8250972063185716	1.0467471161786746	0.03137157215073766	False	False
2935	fam214b	0.7023221631596894	0.8496323288645552	-0.4710148294890765	0.03175144723076143	False	False
2936	nup88	0.5858214437059768	0.8250972063185716	0.8406035319093363	0.03077429893780474	False	False
2937	p2rx2	0.21920453657421135	0.8250972063185716	-1068.9694386947028	0.0257686101339645	False	False
2938	gucy2d	0.5419961310840583	0.8250972063185716	-1067.1804406627969	0.007456738706192689	False	False
2939	BX510923.1	0.5419961310840583	0.8250972063185716	-1067.0260161288422	0.0066998103334579935	False	False
2940	akap10	0.45419064168464385	0.8250972063185716	-1067.6134929574266	0.010067245408136331	False	False
2941	mob1a			0.0	0.0	True	True
