	gene	pval	qval	log2fc	mean	zero_mean	zero_variance
47	si:dkey-47k16.4	0.49495608967537275	0.6731490383687622	1066.5345823991997	0.003849811984841879	False	False
48	mdm1	0.9285068320850803	0.9679084490621482	0.2922947949565426	0.050446574692454685	False	False
49	BX649620.1	0.4187600154003591	0.6731490383687622	1.3794624387466818	0.020844108195124583	False	False
50	tspan11			0.0	0.0	True	True
51	znf987			0.0	0.0	True	True
52	pmpcb	0.34337528040399046	0.620821919590606	-0.6484124914957552	0.03671131617758827	False	False
53	si:dkeyp-44d3.1			0.0	0.0	True	True
54	si:dkey-43f9.4	0.8951647459468023	0.9554431078744939	0.2812239347178443	0.14115453428692287	False	False
55	si:ch73-389k6.1	0.5625214575095503	0.7178179717626783	1.617887242397443	0.01702701882618915	False	False
56	dnajc2	0.5878631655825022	0.7187591388334769	-0.1854409203869267	0.03444837454823964	False	False
57	BX663613.1			0.0	0.0	True	True
58	znf977			0.0	0.0	True	True
59	znf1110			0.0	0.0	True	True
60	ndufb2	0.1092783545779331	0.3914619528508204	-0.4779203073640947	0.16023984248909603	False	False
61	atxn7l1	0.28415066687550394	0.5811141930315075	-0.5630897308034315	0.0463345219599612	False	False
62	si:dkeyp-44d3.3	0.5869533360000254	0.7178179717626783	-0.8820754092446957	0.006484838654842887	False	False
63	znf800b	0.1453694273865248	0.4013494435991696	-1067.7925117074737	0.004325020984224004	False	False
64	znf1058			0.0	0.0	True	True
65	acot14			0.0	0.0	True	True
66	si:ch211-127b6.2			0.0	0.0	True	True
67	si:ch211-214j24.14			0.0	0.0	True	True
68	si:ch211-245n8.4	0.3331090737282921	0.6110178965130626	1067.343432574032	0.006744157200978125	False	False
69	cacna2d1a	0.9633758046177596	0.9679084490621482	0.37395947849428346	0.011038556143089576	False	False
70	kdm7aa	0.7625498624562246	0.8533544898334221	1.035893251919808	0.013347594917014712	False	False
71	znf1094	0.5869533360000254	0.7178179717626783	-0.5634264220102932	0.00692596791033596	False	False
72	mpped1	0.2512439237810197	0.5313912668353986	-0.5359649211174382	0.12914230567192345	False	False
73	snap91b	0.005371482729305881	0.047911918854946604	-0.4851604475547438	0.5629132032721458	False	False
74	si:ch211-208f21.2	0.3331090737282921	0.6110178965130626	1067.4260965698643	0.007141871421261907	False	False
75	zgc:171673	0.884649574642302	0.946813854894038	0.28268227549204805	0.03631762065126245	False	False
76	ccdc167	0.15364662171699411	0.4150969616761175	-1.239559032003088	0.02151015252181532	False	False
77	znf996			0.0	0.0	True	True
78	si:dkey-19c16.12	0.1453694273865248	0.4013494435991696	-1067.3315477562521	0.0031421306761510582	False	False
79	si:ch73-158p21.2			0.0	0.0	True	True
80	si:dkey-156j15.1			0.0	0.0	True	True
81	si:dkey-265e15.5			0.0	0.0	True	True
82	znf1049			0.0	0.0	True	True
83	si:dkey-16p6.1-1	0.1453694273865248	0.4013494435991696	-1066.3965363212765	0.0016434547633177952	False	False
84	si:ch73-158p21.3	0.3331090737282921	0.6110178965130626	1067.5508780402404	0.007787086386412422	False	False
85	grm8a	0.07618866674663406	0.2984460512686621	-0.7013429754598739	0.1454800622453415	False	False
86	znf1026	0.49495608967537275	0.6731490383687622	1066.3666988008429	0.0034269007083810405	False	False
87	znf1145			0.0	0.0	True	True
88	svopl			0.0	0.0	True	True
89	si:dkey-237m9.1			0.0	0.0	True	True
90	msgn1			0.0	0.0	True	True
91	calua	0.04060241517381478	0.1977770719583917	-0.886822183381584	0.0810563803454976	False	False
92	sema3c	0.1453694273865248	0.4013494435991696	-1066.64113371012	0.0019471029079019698	False	False
93	acot15			0.0	0.0	True	True
94	mrps33	0.1260415452238901	0.4013494435991696	-0.8394725637657534	0.06103020743945989	False	False
95	zgc:123107	0.3331090737282921	0.6110178965130626	1067.3325915508897	0.006693668673722015	False	False
96	sema3aa	0.5916346275665465	0.7213741281254124	0.9109453124467466	0.04769705028231007	False	False
97	scube1	0.42153906380796524	0.6731490383687622	1.2366665283106313	0.02023947616050273	False	False
98	si:ch211-51e12.7	0.08520586238043268	0.326774790246733	-0.36014538320514783	0.27798889787926434	False	False
99	si:dkey-165e24.1			0.0	0.0	True	True
100	zgc:172128			0.0	0.0	True	True
101	FP074874.1	0.5443758649898518	0.7178179717626783	-0.323793532766436	0.024214129836205266	False	False
102	zgc:172128-1	0.533996720196447	0.7129448023334235	0.7212654734508513	0.05797360474128782	False	False
103	zgc:113209	0.23520437427476582	0.5047128059280565	1067.9958337297044	0.010600345043161442	False	False
104	opn1sw1			0.0	0.0	True	True
105	si:dkeyp-90h9.1			0.0	0.0	True	True
106	tmem178b	0.001474729383828324	0.017700206304731056	-0.5059506376713322	0.8893496411327472	False	False
107	si:ch211-142b24.8	0.5869533360000254	0.7178179717626783	-1.0187597809050672	0.00796963405426188	False	False
108	kera			0.0	0.0	True	True
109	drd4-rs	0.19045338517514732	0.461409893936629	-0.4920131907627492	0.06356740352507317	False	False
110	chpt1	0.020972085809698685	0.13254175887790948	-2.9635330284213044	0.017354090630354053	False	False
111	epyc	0.039140298357411965	0.19226264768217538	-1068.3344034182169	0.00629671270076303	False	False
112	si:dkey-72l17.5			0.0	0.0	True	True
113	cd36	0.00037259403884233366	0.005942565712863983	-2.9975186509057634	0.03540785845742141	False	False
114	si:dkeyp-85d8.5	0.1453694273865248	0.4013494435991696	-1066.6498648685329	0.001958922461308897	False	False
115	gpr37b	0.7641298586221518	0.8533544898334221	-0.02332243202471438	0.03604749956555327	False	False
116	nudt4b	0.9633758046177596	0.9679084490621482	0.16692965748095767	0.009955508861849174	False	False
117	si:dkeyp-38g8.5	0.5869533360000254	0.7178179717626783	-0.6453412396438338	0.006925292794729375	False	False
118	zgc:113119	0.021267025635889603	0.13254175887790948	-2.679372572586571	0.015315449721242502	False	False
119	ube2nb	0.00045760715957701015	0.007201340919648446	-1.3274254831683698	0.10670957925878927	False	False
120	si:dkey-22a18.2			0.0	0.0	True	True
121	zgc:153116	0.49495608967537275	0.6731490383687622	1066.3021220738701	0.003276890953708905	False	False
122	ftr51	0.7435982997544961	0.8495187887297798	0.25902339386595225	0.02690682039226933	False	False
123	waslb	0.12967560547872026	0.4013494435991696	-1.2107420094529888	0.03243950177469535	False	False
124	gpr85	0.785554038338703	0.866302593398043	0.06078512833296493	0.7602799362279423	False	False
125	BX950217.1	0.19539186042307954	0.461409893936629	1.41176856304748	0.048589204354990985	False	False
126	zgc:174696	0.49495608967537275	0.6731490383687622	1066.6281179801933	0.004107679359216258	False	False
127	acot16			0.0	0.0	True	True
128	znf1060	0.1453694273865248	0.4013494435991696	-1067.4912222636535	0.00350987022443686	False	False
129	gcc1	0.1453694273865248	0.4013494435991696	-1067.3555348577675	0.0031948103282002757	False	False
130	lamtor4	0.025195199974530343	0.14644187250977547	-2.0658675291643456	0.022060461219691446	False	False
131	atp6v1f	0.004069926339108479	0.037924357772061254	-1.6356613141167309	0.04650876648591216	False	False
132	znf1148	0.1453694273865248	0.4013494435991696	-1067.352431840074	0.0031879461614417607	False	False
133	tmem168a	0.49495608967537275	0.6731490383687622	1066.5263704042702	0.0038279606379435713	False	False
134	tnpo3	0.22333185192844784	0.5047128059280565	-0.9448517170976654	0.036765022103678546	False	False
135	dnajb9b	0.1453694273865248	0.4013494435991696	-1066.2934059743634	0.0015300739689414558	False	False
136	si:dkey-72l17.6			0.0	0.0	True	True
137	mybpc1			0.0	0.0	True	True
138	zgc:174698			0.0	0.0	True	True
139	cnot4b	0.40959726274348085	0.6731490383687622	1.0347897740913876	0.03673660951386754	False	False
140	samm50l	0.0015761770993204978	0.01843951631540933	-1.744665187860326	0.05484142556112	False	False
141	dennd6b	0.15364662171699411	0.4150969616761175	-1.2263680623757256	0.02385471564997371	False	False
142	lmod2b	0.49495608967537275	0.6731490383687622	1066.9214736914196	0.0050339095079849775	False	False
143	si:ch211-59d8.2	0.49495608967537275	0.6731490383687622	1066.4804775068437	0.003708107573260005	False	False
144	si:dkey-4e4.1			0.0	0.0	True	True
145	pcloa	0.04117094677603323	0.19949678748235453	0.27046951298853683	1.119757647949318	False	False
146	si:ch211-76m11.8	0.26378172090383756	0.554504232826976	-0.5579193753732327	0.06369712749503767	False	False
147	mrpl42	0.009706147681244082	0.07431873535813135	-2.1462830267146877	0.03398331711566988	False	False
148	mrps10	0.007893321873045835	0.06441604235566864	-1.483443346371303	0.05916828024411888	False	False
149	znf1118	0.1453694273865248	0.4013494435991696	-1066.6462183147253	0.0019539773441207262	False	False
150	znf1085			0.0	0.0	True	True
151	si:dkey-265e7.1			0.0	0.0	True	True
152	si:dkey-16p6.1-3	0.1700227172344444	0.4394921448351686	1068.5020764320718	0.01505616066060112	False	False
153	gnai1	2.1761455882944004e-07	1.0169677331315017e-05	-1.386889042206627	0.24454496954203636	False	False
154	parp12b	0.4786563701819744	0.6731490383687622	0.74437021183735	0.10907657964689088	False	False
155	si:dkey-16b10.1			0.0	0.0	True	True
156	znf1034	0.23520437427476582	0.5047128059280565	1068.0755178311988	0.011202302775428783	False	False
157	si:dkeyp-27e10.3	0.06885639584948733	0.2750606229108154	-0.3496808713677473	0.33527498394864086	False	False
158	ifrd1	0.7652404903171691	0.8533544898334221	0.06504428505016685	0.35901451732232575	False	False
159	pwp1	0.9640310801102178	0.9685035191253658	0.1176339804862064	0.06904743335865163	False	False
160	shisal1a	0.06879801241786906	0.2750606229108154	1069.3555909090558	0.02720493544276359	False	False
161	tulp4a	0.942623182561907	0.9679084490621482	0.2542610079429133	0.032536716799574955	False	False
162	ppp6r2a	0.9305762442678863	0.9679084490621482	0.2039072702838266	0.10391650208883979	False	False
163	si:dkey-14k9.3			0.0	0.0	True	True
164	CR293509.1	0.06754531932425116	0.2750606229108154	-2.02836740946007	0.020621371495094156	False	False
165	si:ch211-214j24.10	0.06511547593780734	0.26969889168054945	-1.4173715195517884	0.024962171758889172	False	False
166	zgc:173705			0.0	0.0	True	True
167	si:dkeyp-44b5.5			0.0	0.0	True	True
168	znf1042	0.1453694273865248	0.4013494435991696	-1066.9088753312822	0.0023441595326858704	False	False
169	BX324003.1	0.4425687706717879	0.6731490383687622	-0.13231237959605385	0.010265353548408209	False	False
170	aldh1l2	0.7670477430567735	0.8533544898334221	0.4828190869782194	0.014229192330779197	False	False
171	si:ch211-59d8.3	0.49495608967537275	0.6731490383687622	1066.352636042336	0.003393659058994063	False	False
172	akr1b1.1	0.5443758649898518	0.7178179717626783	-0.2667853036681063	0.02457570469592007	False	False
173	cd9b			0.0	0.0	True	True
174	mkrn1	3.416966248620488e-06	0.00011521021068539475	-1.3713836004895794	0.2300064345037332	False	False
175	si:dkey-16p6.1-5	0.5869533360000254	0.7178179717626783	-1.0767838898954172	0.007247843869050917	False	False
176	akr1b1.2	0.4425687706717879	0.6731490383687622	-0.7903372950178569	0.013400753788823782	False	False
177	tmem121b	0.49495608967537275	0.6731490383687622	1066.4951977567293	0.003746136184909543	False	False
178	znf1053			0.0	0.0	True	True
179	si:dkey-26h11.2			0.0	0.0	True	True
180	nup107	0.4823939055622499	0.6731490383687622	-0.24154944981053847	0.03950886782488705	False	False
181	tmem181	0.053992676442289896	0.24531247053788627	-0.7548080280939085	0.08575413300462875	False	False
182	ms4a17a.7			0.0	0.0	True	True
183	osgep	0.1453694273865248	0.4013494435991696	-1067.456117618286	0.003425496339092775	False	False
184	dock4b	0.8111179214086922	0.8867614023368436	0.01732599856615959	0.1429251978794734	False	False
185	ttc41	0.1453694273865248	0.4013494435991696	-1067.5261567685575	0.0035958982370436115	False	False
186	BX640547.1			0.0	0.0	True	True
187	fam3c	0.9633758046177596	0.9679084490621482	0.16986709906467667	0.012147053818132816	False	False
188	ms4a17a.4	0.3331090737282921	0.6110178965130626	1067.4876164448006	0.007453004008130935	False	False
189	si:dkey-4j21.2	0.3331090737282921	0.6110178965130626	1067.5048792250445	0.007542719709366274	False	False
190	lum			0.0	0.0	True	True
191	CU571163.1			0.0	0.0	True	True
192	il17ra1a			0.0	0.0	True	True
193	znf1112			0.0	0.0	True	True
194	si:ch73-56d11.5			0.0	0.0	True	True
195	si:dkey-159a18.1			0.0	0.0	True	True
196	ankrd16	0.5869533360000254	0.7178179717626783	-0.9765482533143668	0.00745914218786322	False	False
197	pnpla8	0.0006015183727485789	0.008782853733152325	-1.7011109908104194	0.08144470834682999	False	False
198	dynlt1	0.008998047726744061	0.07078397940050223	-1.9030639460517302	0.04576557320740651	False	False
199	si:dkeyp-81f3.4			0.0	0.0	True	True
200	si:ch211-162i8.4	0.49495608967537275	0.6731490383687622	1066.4381020918042	0.0036007755720893378	False	False
201	si:dkey-247i3.6			0.0	0.0	True	True
202	znf1072	0.5625214575095503	0.7178179717626783	1.7324236533203499	0.01455470345101852	False	False
203	si:dkey-247i3.5			0.0	0.0	True	True
204	si:dkey-54j5.2			0.0	0.0	True	True
205	znf1000			0.0	0.0	True	True
206	dcn			0.0	0.0	True	True
207	fbxo18	0.9441925480380746	0.9679084490621482	0.38674804400709845	0.032066747318794865	False	False
208	CABZ01015815.1	0.3938093805433581	0.6731490383687622	-0.41226045037570547	0.04801927298941076	False	False
209	CABZ01015815.3	0.49495608967537275	0.6731490383687622	1066.4572899401965	0.003648985785384891	False	False
210	CABZ01015815.5	0.49495608967537275	0.6731490383687622	1066.486747516054	0.0037242582244146998	False	False
211	CABZ01015815.2	0.5869533360000254	0.7178179717626783	-0.5616504983502517	0.005307768958918393	False	False
212	CABZ01015815.4	0.49495608967537275	0.6731490383687622	1066.406189172282	0.003521999643172747	False	False
213	glt8d2	0.43733246477507437	0.6731490383687622	-1.3323912947558618	0.01631877669714524	False	False
214	prdm4	0.43025923089056317	0.6731490383687622	-0.365865662876865	0.025542701074575035	False	False
215	znf1055			0.0	0.0	True	True
216	rpl18a	8.200816355531281e-13	1.0595592560192727e-10	-1.3339395540348242	0.603716239190069	False	False
217	hsp90b1	0.19908795634275478	0.462592916543729	-0.20943451300430702	0.29349027138678624	False	False
218	si:dkeyp-4f2.3			0.0	0.0	True	True
219	si:dkey-48p11.3			0.0	0.0	True	True
220	acot18	0.4425687706717879	0.6731490383687622	-0.6696991212839845	0.011235696206122268	False	False
221	si:dkey-201g16.1			0.0	0.0	True	True
222	si:dkey-240n22.6-1	0.5880924225176862	0.7189822675102915	1.0716027527137708	0.04304129852873717	False	False
223	znf1090			0.0	0.0	True	True
224	cep83	0.4425687706717879	0.6731490383687622	-0.8304271793332931	0.014664367199025854	False	False
225	ano6			0.0	0.0	True	True
226	si:dkeyp-4f2.3-1			0.0	0.0	True	True
227	znf1065			0.0	0.0	True	True
228	znf1137			0.0	0.0	True	True
229	si:dkey-247i3.1			0.0	0.0	True	True
230	ano2b	0.9138937723646997	0.9679084490621482	0.06807503152129317	0.060406039439560785	False	False
231	si:dkey-16p6.2			0.0	0.0	True	True
232	BX571954.2			0.0	0.0	True	True
233	slc41a2b	0.23520437427476582	0.5047128059280565	1068.1539001900883	0.011827766650007584	False	False
234	si:ch211-76m11.5			0.0	0.0	True	True
235	lrrc17	0.5869533360000254	0.7178179717626783	-0.7673792165714806	0.006711989744669862	False	False
236	si:dkey-240n22.3	0.9633758046177596	0.9679084490621482	0.23480359948669707	0.010636652391838275	False	False
237	CT027801.2			0.0	0.0	True	True
238	CT027801.1			0.0	0.0	True	True
239	btg1	0.04792543781157699	0.22471900163250874	0.21762691411132162	1.2322682683523463	False	False
240	nrcama	0.09105846592888082	0.3434798610541076	-0.6036274796233834	0.14749500034849666	False	False
241	gdi2	0.0001808119138764162	0.003293818928732108	-0.8707853569880485	0.3427752000477743	False	False
242	znf1009	0.039140298357411965	0.19226264768217538	-1068.2533291575933	0.00595261910559791	False	False
243	chst11	0.8816944251100132	0.9449359951252232	0.5538238575297654	0.03213024728858667	False	False
244	asb13a.1	0.024646848542348002	0.14644187250977547	-1.5065639605558199	0.03923502679919346	False	False
245	si:dkey-172k15.11	0.42337520779768534	0.6731490383687622	-0.5454364145788299	0.033270059483041486	False	False
246	CU467646.5	0.19854880379087725	0.461409893936629	-1.4221612586741454	0.008793066571299267	False	False
247	znf1009-1	0.6191184525849388	0.7482271819284259	0.46072378484078397	0.1769806560338443	False	False
248	znf1009-2	0.49495608967537275	0.6731490383687622	1066.3792263119342	0.0034567874604618924	False	False
249	si:dkey-172k15.6	0.039140298357411965	0.19226264768217538	-1068.1609456093927	0.005583388848416763	False	False
250	si:dkey-240n22.8	0.5869533360000254	0.7178179717626783	-0.9385221633695414	0.006799699801220897	False	False
251	apaf1	0.7155163714649959	0.8260917782739591	0.4293071753018598	0.07772730499383354	False	False
252	CU467646.7	0.06863756385324106	0.2750606229108154	-1.811076585997308	0.01884259761851511	False	False
253	BX005417.2	0.49495608967537275	0.6731490383687622	1066.5436579852242	0.003874106396536441	False	False
254	trpm2			0.0	0.0	True	True
255	gsap	0.1453694273865248	0.4013494435991696	-1066.9377513166569	0.0023915513057072633	False	False
256	ccdc146			0.0	0.0	True	True
257	stk38l	0.8052140723313954	0.8820923663765732	0.12820554722396596	0.07624574958133436	False	False
258	tnni4a	0.3331090737282921	0.6110178965130626	1067.589643718095	0.00799916443429039	False	False
259	magi2a	0.8236288245316641	0.8979148533768939	0.24742477475276417	0.22431463724709994	False	False
260	si:dkeyp-53e4.1			0.0	0.0	True	True
261	apex1	0.2700341941187182	0.564253293636218	-0.3220329094848131	0.14538596766721074	False	False
262	si:dkey-29j8.2	0.1453694273865248	0.4013494435991696	-1067.145904011431	0.0027627393089756066	False	False
263	slc26a5	0.631009743571311	0.7586030813518576	0.6170960990634015	0.0882317571401269	False	False
264	pthlha			0.0	0.0	True	True
265	si:dkey-84h14.1	0.5625214575095503	0.7178179717626783	1.1971319651985697	0.01826936768212027	False	False
266	ntf3			0.0	0.0	True	True
267	znf1073			0.0	0.0	True	True
268	znf1053-1			0.0	0.0	True	True
269	nfyba	1.9657029862532005e-05	0.0005121506835807385	-1.742202505433287	0.10963612089677112	False	False
270	znf1037	0.1453694273865248	0.4013494435991696	-1067.6068036932018	0.0038026340806598695	False	False
271	psmc2	0.0014546500558184224	0.017538026874692313	-1.2223764694512285	0.11298503300535336	False	False
272	xpot	0.030909726930181035	0.17101009411714047	-0.6185195651654964	0.12461213720515268	False	False
273	caprin2			0.0	0.0	True	True
274	si:dkey-28i19.3			0.0	0.0	True	True
275	si:dkey-250k10.1	0.3331090737282921	0.6110178965130626	1067.3021849815846	0.0065540676867520365	False	False
276	znf1026-1	0.4425687706717879	0.6731490383687622	-0.8722219124729536	0.013086112167568692	False	False
277	si:dkey-29p23.2	0.49495608967537275	0.6731490383687622	1066.5256288129574	0.0038259934495996546	False	False
278	si:dkeyp-53e4.4	0.17709771585212597	0.4491426847131152	1.8991688306754728	0.03447206092638121	False	False
279	ENSDARG00000009262	0.7256143186888329	0.8347415001751445	0.637066828408966	0.03677895701961753	False	False
280	si:ch211-226o13.1	0.1453694273865248	0.4013494435991696	-1067.0961318624252	0.002669051767356275	False	False
281	tbc1d30	0.924851111140734	0.9679084490621482	0.039238191351226075	0.051171296923862075	False	False
282	zgc:173705-1	0.3331090737282921	0.6110178965130626	1067.287938628237	0.006489665951421394	False	False
283	si:dkey-29p23.1	0.18392534717146325	0.4543144566607387	-0.84736750503907	0.04167856237198263	False	False
284	si:ch211-246b8.5			0.0	0.0	True	True
285	slc35e3			0.0	0.0	True	True
286	si:ch211-246b8.1	0.1453694273865248	0.4013494435991696	-1066.6498648685329	0.001958922461308897	False	False
287	lamb1b			0.0	0.0	True	True
288	si:ch211-249c2.1	0.49495608967537275	0.6731490383687622	1066.5234090478998	0.0038201112111082456	False	False
289	psmb10			0.0	0.0	True	True
290	si:dkey-172k15.4	0.021119107161403087	0.13254175887790948	-2.8156508705755274	0.015412204064663874	False	False
291	si:dkey-172k15.3	0.34294753241693	0.620821919590606	-1.205468537673727	0.02037730367933445	False	False
292	hcfc2	0.1973638845385145	0.461409893936629	-2.0575396986974135	0.008319575393212186	False	False
293	si:dkey-261p22.1	0.4425687706717879	0.6731490383687622	-0.7091874708295485	0.01227215445244018	False	False
294	cntn1b	0.9471576395891642	0.9679084490621482	0.08237748814151895	0.0224244030363684	False	False
295	adm2a			0.0	0.0	True	True
296	znf1104	0.3331090737282921	0.6110178965130626	1067.4063561901448	0.0070448148029821885	False	False
297	si:dkey-22l11.6	0.3417224298242544	0.620821919590606	-1.082132896881292	0.020697458101684336	False	False
298	asb13a.2	0.19854880379087725	0.461409893936629	-1.5523530390171454	0.009211762837646593	False	False
299	gnsa	0.11952881488493738	0.4013494435991696	-0.9558813714545472	0.07339633492285333	False	False
300	si:dkeyp-51g9.4			0.0	0.0	True	True
301	sinhcaf	0.004533452456135326	0.041538636181812055	-0.9026726185626239	0.17824779465201787	False	False
302	rergla	0.6210306125643308	0.749889709273273	-0.27310727578413185	0.041907917646836844	False	False
303	si:ch211-246b8.2	0.5625214575095503	0.7178179717626783	1.224169338976992	0.01747750919516644	False	False
304	zgc:113263	0.06562191177353231	0.2710738563992636	1.2514712104698271	0.12719312165090904	False	False
305	si:dkey-14d8.1	0.19854880379087725	0.461409893936629	-1.3551687037082836	0.008133180332159309	False	False
306	rtcb	0.878740898710153	0.943085416067737	0.8538386548779124	0.033292837683699096	False	False
307	cpsf6	0.0539535954371712	0.24520736915356406	-0.37647902014596646	0.2980065926684601	False	False
308	anks1b	0.052715571851083186	0.24050501994374007	-0.3458850677276552	0.6070775839363434	False	False
309	mdm2	0.022590945440233483	0.13821559337190203	-1.4202038997907844	0.045242733323361484	False	False
310	dennd5b	0.9323185046566677	0.9679084490621482	0.21588560008350957	0.09961187295789418	False	False
311	si:ch211-223g7.6-1	0.7215982124570267	0.8313654939323182	0.852331457477573	0.03853509776467976	False	False
312	sbf1	0.6761478406557047	0.7977724695020688	-0.030492367002201388	0.15570585924329744	False	False
313	si:dkeyp-100h4.1			0.0	0.0	True	True
314	slco1d1	0.5869533360000254	0.7178179717626783	-0.7415301272850405	0.006496842973578124	False	False
315	zgc:174944-1			0.0	0.0	True	True
316	avpr1ab	0.06450915071747484	0.26969889168054945	-1.5557536716633202	0.028650068099238746	False	False
317	CABZ01087415.1	0.021119107161403087	0.13254175887790948	-3.10473522934971	0.019478182473177775	False	False
318	net1	0.3331090737282921	0.6110178965130626	1067.3603352692928	0.006823636806060257	False	False
319	srgap1b	0.14912987314162318	0.4092221666165369	0.44719088589970735	0.5106007110925368	False	False
320	arhgef39			0.0	0.0	True	True
321	si:ch211-227e10.6			0.0	0.0	True	True
322	fbxo7	0.17973853637874215	0.4491426847131152	-1.4528543377544973	0.01708640071815097	False	False
323	si:ch211-223g7.2			0.0	0.0	True	True
324	tmcc3	0.0647902867198796	0.26969889168054945	-2.4102193796691593	0.013407171470086271	False	False
325	lrtm2a	0.49495608967537275	0.6731490383687622	1066.4232454537387	0.0035638856421772833	False	False
326	si:dkey-7j22.1	0.49495608967537275	0.6731490383687622	1066.4667443926637	0.0036729773090045962	False	False
327	si:dkey-7j22.2			0.0	0.0	True	True
328	znf1115	0.7670477430567735	0.8533544898334221	0.43046921625982676	0.0147343028620376	False	False
329	si:dkey-7j22.4			0.0	0.0	True	True
330	BX897720.1			0.0	0.0	True	True
331	zgc:194209			0.0	0.0	True	True
332	si:dkeyp-77c4.5			0.0	0.0	True	True
333	znf1107			0.0	0.0	True	True
334	pkp2	0.1453694273865248	0.4013494435991696	-1067.6060724965669	0.0038007072917861542	False	False
335	znf980			0.0	0.0	True	True
336	tnnt2e			0.0	0.0	True	True
337	znf1137-1			0.0	0.0	True	True
338	pdzrn4	0.03161803102795706	0.1743016231820867	1.239169760586104	0.1634902851387797	False	False
339	trhde.2	0.10497948544415818	0.3800469952210812	-0.7510487626253559	0.05912461435353314	False	False
340	agbl5	0.06511547593780734	0.26969889168054945	-1.2882304551302193	0.022965375119398654	False	False
341	ndufa12	2.4360328923311598e-06	8.725783245767203e-05	-3.131633811520359	0.057018109309820486	False	False
342	ost4	7.808376797908514e-05	0.0016468284398881126	-1.644529240268531	0.11517901624589955	False	False
